time,low,high,open,close,volume
1506643200,4015.17,4212.99,4189.42,4156.99,10360.833880710597
1506729600,4143.52,4356.28,4156.99,4339.0,6235.078456040739
1506816000,4256.92,4396.99,4339.01,4394.81,5366.91196997041
1506902400,4354.23,4470.0,4394.81,4392.71,8647.527991940035
1506988800,4240.0,4419.95,4392.71,4307.99,10606.106219449115
1507075200,4175.3,4344.0,4307.99,4214.84,6555.27096872063
1507161600,4150.01,4365.21,4214.84,4320.04,6482.327784391126
1507248000,4299.99,4407.0,4320.02,4362.99,6441.725603631233
1507334400,4320.0,4449.42,4363.0,4425.0,4178.250892880037
1507420800,4420.01,4612.0,4425.0,4603.49,7158.2002795596245
1507507200,4561.0,4875.39,4603.5,4769.55,14273.823428820879
1507593600,4701.53,4925.65,4769.55,4750.0,13709.64306252044
1507680000,4720.21,4869.97,4750.0,4814.99,7238.878761790592
1507766400,4809.59,5440.92,4814.99,5440.0,20097.688455108393
1507852800,5390.0,5867.0,5440.0,5624.8,26595.762252945915
1507939200,5567.86,5839.8,5624.87,5819.13,8999.203675939258
1508025600,5455.5,5849.83,5819.13,5693.7,11817.32828781003
1508112000,5575.55,5785.3,5693.7,5754.9,8820.355378919576
1508198400,5525.0,5769.99,5754.9,5594.0,9119.361769501647
1508284800,5102.0,5600.0,5593.97,5574.44,17620.441504422262
1508371200,5529.44,5750.0,5574.02,5704.01,8908.556522269733
1508457600,5630.0,6063.99,5704.0,5989.1,16708.98156400072
1508544000,5868.26,6189.1,5989.1,6024.86,14612.721467671974
1508630400,5755.95,6082.3,6024.85,6005.05,10770.429512931516
1508716800,5650.98,6057.02,6005.05,5905.99,16446.78333056132
1508803200,5462.19,5906.0,5906.0,5525.43,18281.065187719738
1508889600,5376.71,5765.0,5525.43,5739.97,14150.986318422154
1508976000,5701.0,6000.0,5739.97,5891.61,11850.827188240082
1509062400,5708.8,5998.0,5891.61,5780.0,9337.844124811072
1509148800,5715.0,5894.0,5780.0,5752.01,5453.797988890136
1509235200,5728.0,6298.99,5752.01,6140.01,12509.855150880294
1509321600,6028.0,6200.0,6140.01,6124.16,8341.532445991012
1509408000,6095.96,6472.13,6124.16,6445.01,15024.495585041655
1509494400,6363.59,6784.0,6445.01,6783.69,20571.55320179021
1509580800,6759.0,7445.0,6783.69,7039.98,35889.17659700642
1509667200,6955.89,7449.99,7039.99,7170.01,24759.331306027503
1509753600,7011.1,7498.0,7170.01,7412.55,13668.895448630636
1509840000,7310.0,7630.0,7412.35,7392.0,16504.957648621996
1509926400,6900.73,7432.49,7391.95,6969.76,24287.520913855715
1510012800,6968.49,7232.84,6969.76,7126.63,14503.28232211198
1510099200,7031.66,7898.0,7128.99,7467.96,38183.6275896576
1510185600,7079.0,7470.01,7467.97,7156.0,18059.350069632368
1510272000,6426.0,7350.0,7156.0,6577.62,34071.77769506517
1510358400,6201.01,6894.99,6577.63,6346.7,25649.567079388682
1510444800,5511.11,6486.0,6346.64,5886.35,52486.38494699077
1510531200,5850.0,6841.45,5886.35,6535.87,36435.24412920379
1510617600,6450.0,6748.0,6535.87,6605.0,20256.43299376123
1510704000,6605.0,7349.0,6605.0,7294.0,27878.012097322528
1510790400,7130.0,7985.37,7294.0,7838.53,29352.776150633803
1510876800,7536.0,7988.5,7838.54,7714.71,25031.04812726617
1510963200,7502.0,7847.98,7714.7,7777.01,14707.536844249666
1511049600,7700.0,8098.62,7777.01,8031.82,14765.84963561178
1511136000,7969.0,8293.25,8031.83,8256.01,15693.214261162948
1511222400,7802.99,8375.0,8256.01,8109.0,31250.16074778162
1511308800,8103.13,8298.98,8109.0,8250.0,13690.731759502296
1511395200,8031.16,8274.98,8250.0,8031.16,11919.916700691301
1511481600,7900.0,8324.0,8031.16,8215.01,14748.680837883549
1511568000,8203.98,8795.5,8215.01,8795.5,16482.327858463268
1511654400,8795.5,9596.0,8795.5,9401.11,28641.41040719668
1511740800,9401.0,9795.0,9401.11,9768.71,25683.326246394772
1511827200,9705.99,9989.95,9768.71,9949.0,18958.89551282001
1511913600,8595.55,11485.0,9949.0,9935.98,70209.19882951982
1512000000,9135.6,10850.0,9920.81,9903.0,42531.48776062427
1512086400,9517.0,10937.0,9903.01,10869.84,33257.43098237812
1512172800,10701.0,11100.0,10869.85,10930.24,20197.018101529393
1512259200,10601.0,11891.0,10930.24,11290.0,31415.65084227253
1512345600,10950.0,11650.0,11290.0,11643.98,20180.786529130546
1512432000,11532.0,11875.0,11643.99,11718.35,17711.468115550742
1512518400,11717.5,14425.0,11718.34,14090.0,51353.20275899833
1512604800,13500.0,19697.0,14090.0,17390.01,84513.11185831222
1512691200,13788.99,17777.69,17390.01,16367.03,68496.89159951825
1512777600,13550.0,16499.0,16367.03,15309.98,41168.59693972279
1512864000,13501.0,16300.0,15309.99,15290.01,52871.31424993294
1512950400,15200.0,17493.0,15290.01,16885.76,41163.653611322865
1513036800,16375.0,18149.99,16885.76,17730.12,38218.84482136798
1513123200,15700.0,17900.0,17730.12,16689.61,31844.20438863102
1513209600,16256.0,17199.6,16689.62,16749.78,16329.303500194284
1513296000,16745.0,17899.0,16749.79,17738.67,28605.299334422663
1513382400,17630.0,19797.0,17738.68,19650.01,24840.1150026251
1513468800,19010.0,19891.99,19650.02,19378.99,21467.90058045762
1513555200,18200.0,19385.0,19378.99,19039.01,26383.858211827166
1513641600,16800.0,19099.0,19039.01,17838.73,32145.810476434497
1513728000,14001.0,17890.0,17838.73,16496.89,47979.103007315534
1513814400,15151.0,17364.57,16496.9,15758.8,28737.595032966772
1513900800,10400.0,15974.95,15758.8,14210.57,103036.53574243
1513987200,13750.0,16261.0,14229.47,15075.89,30793.214152218046
1514073600,13210.0,15109.27,15075.89,14221.94,24834.82066788159
1514160000,13450.0,14774.0,14221.93,14171.98,15425.34695081121
1514246400,14171.98,16148.0,14171.99,15790.88,22462.56401182928
1514332800,14524.37,16490.0,15790.88,15367.08,24953.26286923786
1514419200,13500.0,15489.0,15360.01,14450.01,31266.75622690276
1514505600,14041.81,15105.34,14450.01,14565.05,18474.94782329898
1514592000,12500.0,14639.79,14565.04,12839.99,28780.68955953507
1514678400,12633.8,14280.26,12839.98,13863.13,18604.18397792288
1514764800,12952.5,13889.0,13863.14,13480.01,12292.15329783289
1514851200,13005.0,15275.0,13480.0,14781.51,26387.794134501048
1514937600,14628.0,15400.0,14781.52,15098.14,17867.702131463404
1515024000,14230.0,15400.0,15098.23,15144.99,20010.43496448724
1515110400,14819.78,17178.0,15145.0,16960.01,22917.017646047505
1515196800,16251.01,17174.0,16960.01,17098.99,14104.181464371992
1515283200,15755.01,17115.01,17099.0,16174.22,12341.070848871354
1515369600,14000.0,16275.0,16174.22,14993.74,23150.467616375405
1515456000,14230.0,15384.0,14993.73,14480.99,15382.5309790848
1515542400,13550.01,14875.18,14481.0,14875.18,22654.631680709037
1515628800,12800.01,14970.0,14875.17,13308.06,28879.86651079583
1515715200,12900.0,14080.83,13308.06,13820.0,14816.747205521697
1515801600,13792.25,14500.0,13820.0,14187.95,10490.823823810973
1515888000,13110.0,14332.85,14187.94,13656.23,10783.39313813147
1515974400,13416.0,14253.0,13656.23,13590.0,10511.685073141547
1516060800,9928.62,13643.66,13590.0,11570.01,62196.53503234043
1516147200,9005.0,12358.89,11570.01,11200.01,63957.23018914657
1516233600,10687.21,12123.1,11204.64,11305.53,30134.641826216044
1516320000,11050.0,11973.99,11305.53,11498.99,15959.30876174292
1516406400,11498.99,12985.55,11499.0,12762.8,18749.89039326197
1516492800,11118.0,12762.8,12762.8,11518.17,16425.311514063666
1516579200,10025.0,11849.0,11518.17,10766.7,24352.470271489943
1516665600,9945.0,11370.0,10766.7,10824.94,21897.002229661455
1516752000,10450.0,11450.0,10824.95,11356.79,15159.462982988005
1516838400,10851.0,11690.0,11356.8,11118.0,13801.789600025413
1516924800,10305.0,11570.0,11118.0,11086.89,19343.271954012063
1517011200,10850.0,11494.08,11086.88,11319.0,12301.085315002558
1517097600,11234.38,11697.24,11319.0,11536.0,13684.869045136682
1517184000,10840.0,11570.0,11536.0,11123.01,11162.535948184273
1517270400,9711.11,11150.0,11123.01,9995.0,27583.83796119973
1517356800,9601.02,10299.95,9995.0,10099.99,19533.03019724567
1517443200,8400.0,10166.25,10099.99,9014.23,38152.39044725048
1517529600,7540.0,9090.08,9014.22,8787.52,52037.55234550738
1517616000,8115.48,9499.0,8787.52,9240.0,23684.294365536105
1517702400,7859.0,9350.0,9227.8,8167.91,24059.188024342286
1517788800,6425.75,8349.16,8167.9,6905.19,59575.37151584862
1517875200,5873.0,7948.89,6905.2,7688.46,91890.49576574717
1517961600,7212.82,8650.0,7688.47,7575.75,50891.54972986722
1518048000,7550.0,8625.0,7575.76,8218.1,31646.91251685064
1518134400,7750.0,8700.0,8218.07,8671.01,27554.32194051004
1518220800,8155.0,9090.0,8671.0,8547.49,24876.864913310797
1518307200,7851.0,8547.49,8547.48,8072.99,16803.76839411127
1518393600,8072.99,8950.0,8073.0,8872.28,19717.620289611204
1518480000,8393.1,8925.0,8872.27,8520.01,13952.547548052018
1518566400,8520.0,9482.5,8520.01,9472.98,24369.27754187052
1518652800,9342.46,10249.81,9472.98,10031.23,32371.056911357853
1518739200,9729.58,10307.68,10031.23,10167.49,17843.545907782725
1518825600,10057.0,11149.0,10167.49,11121.5,20773.704158201792
1518912000,10159.0,11299.1,11121.5,10380.04,26974.274186809023
1518998400,10297.39,11274.11,10380.03,11140.0,17633.25670433297
1519084800,11000.0,11775.0,11140.0,11235.57,28425.11656623136
1519171200,10250.0,11279.99,11235.57,10454.27,30033.22588562145
1519257600,9715.27,10900.0,10453.83,9830.0,28095.856511631093
1519344000,9576.43,10390.77,9830.0,10144.99,20776.536181931613
1519430400,9372.72,10494.14,10144.99,9688.62,19727.949028983032
1519516800,9324.75,9850.0,9688.61,9597.99,11707.160670991661
1519603200,9404.0,10447.74,9600.0,10300.0,19118.779825961323
1519689600,10133.33,10845.07,10300.0,10566.57,18216.018408722553
1519776000,10263.0,11044.0,10556.3,10307.27,19669.317115401023
1519862400,10213.99,11075.0,10307.26,10895.92,15390.551063884082
1519948800,10765.0,11149.0,10895.93,11000.0,13837.319843053225
1520035200,11000.0,11494.57,11000.01,11432.5,13198.018020562262
1520121600,11041.0,11487.0,11432.51,11469.9,8633.59442682096
1520208000,11339.0,11645.74,11469.9,11377.54,11051.428577221433
1520294400,10565.85,11395.63,11371.5,10700.0,18306.394212773135
1520380800,9400.0,10894.0,10700.0,9920.0,32419.508141342732
1520467200,9050.0,10098.0,9925.0,9304.9,23318.00244815249
1520553600,8370.0,9410.0,9304.9,9255.0,41957.56525348317
1520640000,8720.08,9518.77,9255.0,8795.44,17253.696322613236
1520726400,8516.0,9760.0,8795.45,9513.86,20519.60906878981
1520380800,9400.0,10894.0,10700.0,9920.0,32419.508141342732
1520467200,9050.0,10098.0,9925.0,9304.9,23318.00244815249
1520553600,8370.0,9410.0,9304.9,9255.0,41957.56525348317
1520640000,8720.08,9518.77,9255.0,8795.44,17253.696322613236
1520726400,8516.0,9760.0,8795.45,9533.88,21706.757479092583
1520380800,9400.0,10894.0,10700.0,9920.0,32419.508141342732
1520467200,9050.0,10098.0,9925.0,9304.9,23318.00244815249
1520553600,8370.0,9410.0,9304.9,9255.0,41955.669253483175
1520640000,8720.08,9518.77,9255.0,8795.44,17253.696322613236
1520726400,8516.0,9760.0,8795.45,9533.88,21706.757479092583
1520812800,8780.49,9890.0,9533.88,9120.0,21153.813666552694
1520726400,8516.0,9760.0,8795.45,9533.88,21706.757479092583
1520812800,8780.49,9890.0,9533.88,9120.0,21153.813666552694
1520899200,8855.0,9472.88,9120.0,9145.41,17189.846161442387
1520812800,8780.49,9890.0,9533.88,9120.0,21153.813666552694
1520899200,8855.0,9472.88,9120.0,9145.41,17189.975292342388
1520985600,7931.0,9340.0,9145.42,8207.03,27751.75645500166
1520899200,8855,9472.88,9120.0,9145.41,17189.846161442387
1520985600,7931,9340.0,9145.42,8207.03,27751.77064600166
1520899200,8855,9472.88,9120.0,9145.41,17189.945739882387
1520985600,7931,9340.0,9145.42,8207.03,27751.77064600166
1521072000,7666,8400.0,8207.02,8259.99,28011.842508460468
1521072000,7666,8400,8207.02,8259.99,28012.312661690463
1521158400,7911,8600,8260.0,8275.0,16964.856774902153
1521158400,7911,8600.0,8260.0,8275.0,16964.856774902153
1521244800,7751,8349.82,8274.09,7865.02,13637.705085181875
1521331200,7310.0,8302.73,7857.59,8192,30526.946945273226
1521417600,8108.31,8757.5,8192.0,8589,25420.37021779237
1521417600,8307.24,8560.0,8315.56,8497.8,3806.1440019103284
1521504000,8316.15,9046.26,8589.0,8900.0,20465.776623091744
1521504000,8316.15,9046.26,8589,8900.0,20465.882234361743
1521590400,8745.0,9174.0,8900,8891.81,15736.864167511927
1521590400,8745.0,9174.0,8900.0,8891.81,15736.355521691927
1521676800,8467.27,9073.93,8891.81,8715.09,14885.460808481143
1521676800,8467.27,9073.93,8891.81,8715.09,14885.550874031145
1521763200,8280.04,8927.81,8715.09,8927.1,15264.631245431445
1521849600,8508.0,8999,8927.8,8531.34,11863.24882337178
1521936000,8359.45,8670,8531.96,8452.96,9047.670503961243
1522022400,7854.0,8498,8453.0,8145.0,19389.663336040667
1521936000,8359.45,8670.0,8531.96,8452.96,9047.670503961243
1522022400,7854.0,8498.0,8453.0,8145.0,19389.663336040667
1522108800,7757.0,8219.99,8144.99,7793.61,14986.85207239127
1522022400,7854.0,8498.0,8453.0,8145.0,19389.66296581067
1522108800,7757.0,8219.99,8144.99,7793.61,14986.517003571269
1522195200,7727.76,8088.0,7793.61,7942.72,10966.697570010932
1522108800,7757.0,8219.99,8144.99,7793.61,14986.31104541127
1522195200,7727.76,8088.0,7793.61,7942.72,10966.697570010932
1522281600,6905.0,7957.0,7942.73,7079.99,27810.30667469976
1522195200,7727.76,8088.0,7793.61,7942.72,10966.697570010932
1522281600,6905.0,7957.0,7942.73,7079.99,27809.559909549764
1522368000,6600.0,7275.35,7080.0,6848.01,29307.376393021597
1496620800,2517.02,2698.0,2521.43,2698.0,13599.768904341374
1496707200,2674.69,2938.55,2698.0,2871.29,28609.061983709205
1496793600,2598.7,2885.0,2871.29,2685.64,19476.183690941547
1496880000,2611.41,2808.78,2690.02,2799.73,13453.689159711657
1496966400,2786.2,2861.58,2799.76,2811.39,11440.335615551337
1497052800,2801.25,2942.04,2811.37,2931.15,18734.031905490512
1497139200,2881.0,2998.99,2931.16,2998.98,16294.293036401443
1497225600,2463.89,2999.99,2998.98,2655.71,38941.18214330553
1497312000,2649.47,2798.99,2654.36,2709.01,19716.974191510573
1497398400,2330.0,2827.0,2709.02,2432.21,28254.384857669193
1497484800,2050.0,2525.0,2432.21,2409.98,42025.04188090917
1497571200,2287.84,2524.65,2409.98,2480.43,21891.95771822009
1497657600,2413.96,2679.24,2480.44,2634.94,17601.304109605484
1497744000,2455.01,2670.0,2634.94,2515.25,13831.58864849689
1497830400,2481.92,2597.0,2515.25,2596.98,13928.558685128322
1497916800,2585.42,2776.95,2596.99,2725.08,19229.26066071506
1498003200,2559.51,2781.59,2725.11,2643.35,18062.070084144863
1498089600,2598.0,2724.69,2643.33,2679.99,12179.553782261148
1498176000,2665.0,2743.0,2679.93,2690.76,9674.140146611988
1498262400,2503.05,2718.37,2690.76,2574.84,12808.467964983009
1498348800,2430.05,2625.0,2574.86,2505.61,13739.171335821418
1498435200,2258.34,2563.9,2505.61,2407.91,20262.762152952204
1498521600,2264.0,2575.75,2407.91,2575.75,22151.51962082044
1498608000,2457.0,2605.0,2573.22,2553.12,16240.954621011173
1498694400,2506.1,2591.98,2553.13,2530.0,9048.16102048093
1498780800,2446.2,2554.01,2531.16,2455.19,11860.9594359017
1498867200,2400.0,2515.0,2455.19,2423.63,8448.088798561424
1498953600,2385.0,2545.0,2424.08,2516.66,9098.289198861276
1499040000,2479.75,2584.78,2515.37,2542.41,10045.822821101809
1499126400,2542.18,2636.1,2542.41,2602.0,10680.565221721337
1499212800,2551.06,2630.24,2602.0,2616.96,10183.630103231353
1499299200,2580.69,2623.54,2616.96,2604.84,8207.233651980701
1499385600,2472.0,2607.61,2604.89,2501.15,11640.781571151168
1499472000,2471.22,2563.5,2501.15,2561.11,7869.881312771029
1499558400,2500.0,2579.84,2560.84,2508.99,5647.434269490514
1499644800,2250.0,2523.0,2508.0,2331.05,15554.005094903083
1499731200,2265.0,2410.0,2330.93,2310.01,15670.550647243726
1499817600,2250.0,2415.0,2309.62,2383.42,13834.471974631748
1499904000,2308.14,2416.79,2384.35,2340.0,9541.539433111046
1499990400,2150.0,2349.28,2340.0,2217.24,13548.877809901482
1500076800,1964.31,2224.82,2217.02,1964.31,16334.589647172968
1500163200,1758.2,2043.94,1964.33,1911.78,21740.892740346888
1500249600,1909.58,2238.07,1911.79,2235.19,21436.764537099272
1500336000,2134.37,2393.43,2235.14,2308.15,23784.969829115817
1500422400,2216.0,2396.0,2307.48,2258.99,18567.47611252087
1500508800,2258.99,2957.0,2258.99,2873.48,36509.167874163424
1500595200,2608.27,2880.0,2873.45,2657.45,23062.094944999826
1500681600,2646.95,2869.88,2661.05,2825.27,12225.617636792662
1500768000,2691.0,2848.0,2825.27,2754.28,10194.974750193427
1500854400,2726.8,2799.2,2755.19,2762.26,8105.645112481677
1500940800,2449.69,2782.44,2761.68,2564.0,19195.55260736114
1501027200,2403.0,2614.0,2564.0,2525.99,13015.855218722345
1501113600,2514.1,2686.2,2525.98,2664.99,10034.52706572072
1501200000,2655.55,2825.11,2664.99,2786.07,17189.24674204118
1501286400,2656.0,2790.99,2786.07,2700.21,9860.132240681087
1501372800,2500.0,2739.98,2700.2,2723.99,8453.322768001122
1501459200,2700.0,2900.0,2723.99,2856.88,11460.18024070154
1501545600,2676.01,2925.0,2856.89,2732.59,9772.969475012447
1501632000,2650.0,2758.06,2731.6,2699.9,8422.275377351163
1501718400,2699.89,2799.0,2699.9,2787.02,7425.957456260258
1501804800,2760.0,2877.79,2787.05,2857.34,7714.98047973064
1501891200,2857.34,3335.0,2857.34,3243.49,21614.60061122802
1501977600,3150.0,3278.42,3243.5,3222.22,8666.20078218062
1502064000,3190.0,3416.0,3222.22,3398.23,11324.916202800941
1502150400,3349.91,3489.0,3398.23,3422.43,16013.933482692273
1502236800,3232.62,3428.29,3423.28,3342.8,13076.146270761728
1502323200,3317.0,3448.0,3342.8,3444.98,9348.359148650772
1502409600,3416.86,3725.0,3444.98,3656.15,15315.752361281133
1502496000,3622.87,3974.0,3656.14,3874.0,18972.14335590071
1502582400,3850.0,4200.0,3874.0,4060.47,23522.14198569749
1502668800,3985.01,4328.0,4060.47,4320.6,20059.961968410764
1502755200,3807.14,4434.42,4320.53,4159.93,32018.068220516026
1502841600,3928.82,4385.5,4159.93,4370.01,17969.62620633955
1502928000,4180.0,4469.0,4370.01,4280.01,19980.891605039422
1503014400,3960.47,4350.0,4280.01,4101.72,20823.051415540962
1503100800,4000.0,4186.1,4101.72,4157.41,10502.740824641096
1503187200,4044.52,4190.21,4157.41,4050.99,8331.872358790295
1503273600,3950.88,4089.99,4050.99,4002.0,12417.657075550153
1503360000,3583.46,4145.0,4002.0,4092.0,21921.779047470784
1503446400,4058.26,4247.88,4092.0,4143.49,11746.004149801056
1503532800,4112.76,4349.99,4142.5,4312.03,10247.984209110353
1503619200,4284.01,4453.9,4312.03,4360.0,10918.779728360476
1503705600,4260.01,4374.39,4360.0,4344.32,6146.478762060963
1503792000,4309.87,4392.0,4344.32,4340.11,7041.344201771014
1503878400,4200.0,4396.0,4343.5,4384.99,10452.603820732123
1503964800,4350.0,4656.83,4384.99,4599.0,14509.958123792154
1504051200,4500.55,4635.21,4599.01,4581.98,10383.434304599765
1504137600,4580.84,4769.03,4581.98,4743.94,13628.457778110656
1504224000,4706.0,4948.0,4743.94,4947.99,16759.143608380273
1504310400,4500.0,4980.0,4948.0,4649.99,19577.188745488864
1504396800,4524.0,4749.99,4642.39,4626.05,11568.858765381017
1504483200,4234.16,4628.05,4626.05,4498.25,20518.884482849156
1504569600,4242.38,4514.95,4498.46,4432.51,17315.43019201125
1504656000,4431.0,4692.0,4432.51,4616.18,16174.304331052053
1504742400,4475.01,4665.44,4616.18,4624.18,8455.041479830803
1504828800,4140.0,4679.99,4624.18,4350.0,22102.279125389985
1504915200,4180.0,4449.95,4350.0,4334.36,10073.895586670485
1505001600,4139.0,4349.99,4334.36,4251.36,10076.128786740926
1505088000,4111.14,4365.0,4251.36,4210.72,9068.25507562058
1505174400,4080.0,4375.37,4210.72,4164.52,12373.398577700957
1505260800,3726.0,4174.53,4164.52,3855.32,22842.532255519134
1505347200,3230.05,3923.0,3855.61,3250.4,36338.02724747856
1505433600,2975.01,3894.48,3249.99,3740.02,54488.48241947654
